#cooccurred genus in D006262: Health; The state of the organism when it functions optimally without evidence of disease.																	
#in total 12485 valid runs were included in GMrepo.																	
#please consult our web site for more details.																	
phenotype	taxonomy rank level	NCBI taxon id 1	NCBI taxon id 2	pvalue Pearson	correlation coefficient Pearson	pvalue Spearman	correlation coefficient Spearman	nr. co-occurred samples	nr. samples of taxon1 only	nr. samples of taxon2 only	nr. samples of none	Odds ratio (OR) Fisher test	pvalue Fisher test	OR confidence lower	OR confidence upper	scientific name taxon1	scientific name taxon2
D006262	genus	33042	1505663	2.83E-14	-0.084209096	3.69E-214	-0.336295714	2470	4183	1478	4354	1.73938278	1.11E-45	1.609140013	1.880639779	Coprococcus	Erysipelatoclostridium
D006262	genus	33042	1506553	5.02E-22	-0.103553207	1.87E-219	-0.330701729	3570	3083	1983	3849	2.247460373	1.09E-108	2.089033143	2.418018672	Coprococcus	Lachnoclostridium
D006262	genus	33042	1506577	0.000589714	-0.041430084	3.40E-38	-0.154915304	570	6083	223	5609	2.35687154	2.37E-28	2.006407705	2.775719497	Coprococcus	Tyzzerella
D006262	genus	33057	53246	0.007827664	-0.361475465	7.60E-10	-0.726121554	5	21	27	12432	108.7967221	5.05E-09	29.92111932	332.9084897	Thauera	Pseudoalteromonas
D006262	genus	33057	55968	0.026027697	-0.311594445	1.34E-14	-0.839820907	2	24	25	12434	41.37810845	0.001417652	4.499540298	181.4098303	Thauera	Leucobacter
D006262	genus	33057	59732	0.021636679	-0.298536628	3.47E-16	-0.831602791	2	24	33	12426	31.31260257	0.002378682	3.449934634	135.1642376	Thauera	Chryseobacterium
D006262	genus	33057	68287	0.009967012	-0.317478555	4.69E-15	-0.79073592	3	23	39	12420	41.43710086	8.72E-05	7.653063969	146.5076475	Thauera	Mesorhizobium
D006262	genus	33057	114627	0.009645718	-0.352443223	4.37E-10	-0.732982037	3	23	27	12432	59.83632869	3.14E-05	10.86661437	217.1334923	Thauera	Alkaliphilus
D006262	genus	33057	423604	0.039037253	-0.271781785	8.86E-14	-0.795313162	2	24	32	12427	32.29096969	0.002245627	3.553736278	139.8499046	Thauera	Elusimicrobium
D006262	genus	33057	501783	0.037268937	-0.267331782	5.25E-13	-0.767726128	3	23	35	12424	46.14887526	6.44E-05	8.490724071	163.9025033	Thauera	Cloacibacterium
D006262	genus	33057	504481	0.003834129	-0.338953026	3.50E-13	-0.733418206	3	23	45	12414	35.8975884	0.000130316	6.666022056	125.4805166	Thauera	Sediminibacterium
D006262	genus	33057	762551	0.002091235	-0.277100998	3.55E-14	-0.619595408	2	24	95	12364	10.84069773	0.017199821	1.224485478	44.68563659	Thauera	Jejuia
D006262	genus	33057	886360	0.000276557	-0.488436887	2.08E-14	-0.836665599	2	24	25	12434	41.37810845	0.001417652	4.499540298	181.4098303	Thauera	Rudaea
D006262	genus	33057	1164882	0.000490248	-0.395331226	5.30E-15	-0.758027275	2	24	48	12411	21.51016286	0.004804348	2.399116204	90.59893895	Thauera	Lachnoanaerobaculum
D006262	genus	33870	33969	0.008400433	-0.302248829	2.13E-19	-0.820421271	5	24	46	12410	55.98601928	1.03E-07	15.99397702	159.5455595	Coriobacterium	Melissococcus
D006262	genus	33870	40544	0.046681956	-0.039211418	7.20E-08	-0.105915597	12	17	2545	9911	2.748538421	0.009654534	1.196111263	6.114734446	Coriobacterium	Sutterella
D006262	genus	33870	84567	0.00208885	-0.41723953	2.15E-13	-0.814132764	4	25	23	12433	86.05801339	3.97E-07	20.17872129	281.1927096	Coriobacterium	Pedobacter
D006262	genus	33870	114627	0.006706597	-0.358251857	9.44E-11	-0.736957276	3	26	27	12429	52.95469055	4.39E-05	9.685196599	189.3446495	Coriobacterium	Alkaliphilus
D006262	genus	33870	648800	1.62E-05	-0.514341163	1.91E-16	-0.820418097	8	21	34	12422	138.2375903	3.30E-14	49.40860584	354.3358738	Coriobacterium	Solibacillus
D006262	genus	33870	762551	0.0028133	-0.267181161	5.96E-14	-0.611265304	3	26	94	12362	15.16082881	0.001434737	2.887511339	50.84457672	Coriobacterium	Jejuia
D006262	genus	33870	1236988	0.03728696	-0.230418467	5.23E-15	-0.732513979	5	24	53	12403	48.56972177	1.98E-07	13.96386718	137.1301864	Coriobacterium	Geofilum
D006262	genus	33870	1506553	0.004161141	0.038443499	1.45E-05	0.05813257	27	2	5526	6930	16.93413334	7.85E-08	4.250675031	146.8539409	Coriobacterium	Lachnoclostridium
D006262	genus	33969	33986	0.001792034	-0.337750301	1.27E-22	-0.834012047	26	25	32	12402	396.4301027	6.66E-50	199.1751888	802.7297329	Melissococcus	Exiguobacterium
D006262	genus	33969	44249	0.006060881	-0.1252312	3.32E-26	-0.457930366	12	39	428	12006	8.627561646	1.44E-07	4.082057109	16.96830197	Melissococcus	Paenibacillus
D006262	genus	33969	49082	0.027249981	-0.282748481	2.91E-10	-0.702003747	25	26	10	12424	1144.118672	2.76E-55	480.7658998	2915.302491	Melissococcus	Candidatus Arthromitus
D006262	genus	33969	56112	7.55E-05	-0.413602336	1.06E-22	-0.826836827	10	41	35	12399	85.93268046	1.45E-15	35.59813821	192.079524	Melissococcus	Dehalobacter
D006262	genus	33969	79206	0.021496136	-0.26516567	2.03E-20	-0.832688228	8	43	24	12410	95.68046055	4.26E-13	35.17361673	236.3659672	Melissococcus	Desulfosporosinus
D006262	genus	33969	178440	0.016725749	-0.2892851	5.87E-15	-0.778075384	3	48	17	12417	45.56828106	6.97E-05	8.281518209	165.1550728	Melissococcus	Opitutus
D006262	genus	33969	253238	0.041171301	-0.148286393	5.76E-11	-0.45222747	18	33	139	12295	48.13308753	4.47E-22	24.88329544	90.52017236	Melissococcus	Ethanoligenens
D006262	genus	33969	762551	0.002622403	-0.248099761	1.77E-29	-0.768130246	3	48	94	12340	8.200414011	0.007229625	1.605745944	26.16843272	Melissococcus	Jejuia
D006262	genus	33986	44249	0.017457821	-0.109484242	1.91E-12	-0.316874754	27	31	413	12014	25.30976863	2.58E-24	14.39396618	44.28727952	Exiguobacterium	Paenibacillus
D006262	genus	33986	84567	0.026807929	-0.250748657	1.32E-06	-0.516085817	7	51	20	12407	84.75026482	2.65E-11	28.97883726	220.6772248	Exiguobacterium	Pedobacter
D006262	genus	33986	114627	0.011496166	-0.277834621	3.53E-15	-0.735575105	6	52	24	12403	59.43749825	4.20E-09	19.07181136	158.1568951	Exiguobacterium	Alkaliphilus
D006262	genus	33986	332248	0.000850742	-0.389817863	3.15E-14	-0.757661875	16	42	12	12415	389.1694542	1.42E-31	161.4183998	948.6750811	Exiguobacterium	Truepera
D006262	genus	33986	644652	0.001795469	0.183210462	4.03E-15	-0.440796062	10	48	230	12197	11.04399071	1.33E-07	4.917916072	22.45088819	Exiguobacterium	Gordonibacter
D006262	genus	33986	648800	0.000412807	-0.395055859	7.16E-10	-0.635144564	24	34	18	12409	478.5984645	1.33E-47	228.7532971	1088.805243	Exiguobacterium	Solibacillus
D006262	genus	33986	762551	0.010578806	-0.209565809	1.82E-20	-0.667926663	7	51	90	12337	18.7933151	2.99E-07	7.004266436	43.09235843	Exiguobacterium	Jejuia
D006262	genus	33986	1236988	0.040663944	-0.196411637	1.82E-15	-0.669161677	7	51	51	12376	33.23936195	8.04E-09	12.14265337	78.50873014	Exiguobacterium	Geofilum
D006262	genus	33986	1573534	0.010388583	-0.179947734	2.53E-35	-0.733081338	5	53	144	12283	8.043030952	0.000623506	2.47245741	20.39999835	Exiguobacterium	Faecalitalea
D006262	genus	35832	52784	0.009633348	-0.042686241	2.51E-68	-0.282286199	169	3299	209	8808	2.158803336	9.39E-13	1.744930128	2.667729437	Bilophila	Anaerofilum
D006262	genus	35832	61170	6.31E-11	-0.105894563	7.90E-77	-0.294687672	323	3145	323	8694	2.764125981	1.32E-34	2.348822158	3.252859029	Bilophila	Holdemania
D006262	genus	35832	75309	0.020333415	-0.039334587	1.02E-06	-0.08275652	20	3448	11	9006	4.748327526	2.14E-05	2.166143523	10.98410511	Bilophila	Rhodanobacter
D006262	genus	35832	135858	7.40E-09	-0.094662335	7.66E-65	-0.2736927	137	3331	248	8769	1.454220478	0.000776426	1.167099879	1.806041826	Bilophila	Catenibacterium
D006262	genus	35832	172900	7.88E-08	-0.089674762	3.81E-68	-0.285785521	79	3389	106	8911	1.95960868	1.41E-05	1.441384421	2.654690303	Bilophila	Victivallis
D006262	genus	35832	207244	7.24E-17	-0.122925305	0	-0.562692775	534	2934	1106	7911	1.301842625	5.13E-06	1.161958049	1.457379311	Bilophila	Anaerostipes
D006262	genus	35832	292632	6.98E-14	-0.099538766	4.38E-103	-0.281456919	2006	1462	2166	6851	4.339305212	2.89E-272	3.990897818	4.720000327	Bilophila	Subdoligranulum
D006262	genus	35832	447020	2.31E-05	-0.069800881	6.65E-20	-0.149959645	320	3148	202	8815	4.435113398	4.58E-60	3.689253436	5.34162655	Bilophila	Adlercreutzia
D006262	genus	35832	644652	0.000114758	-0.064001047	6.46E-45	-0.230430282	81	3387	159	8858	1.332291904	0.041421143	1.003610883	1.757300094	Bilophila	Gordonibacter
D006262	genus	35832	1017280	0.001519948	-0.053654399	2.28E-12	-0.118386048	24	3444	22	8995	2.84894568	0.000448488	1.528005633	5.337191078	Bilophila	Pseudoflavonifractor
D006262	genus	36853	56112	0.03996411	-0.291526542	0.034958579	-0.298938595	16	5	29	12435	1384.93161	7.89E-37	431.3435514	4300.262467	Desulfitobacterium	Dehalobacter
D006262	genus	36853	459786	0.018090215	0.027640636	0.000173959	0.043885806	19	2	7292	5172	6.736354154	0.002891008	1.624272022	59.70504475	Desulfitobacterium	Oscillibacter
D006262	genus	36853	648800	0.031404815	-0.285392653	1.77E-10	-0.725239769	6	15	36	12428	137.1336299	5.22E-11	41.20435455	399.3011428	Desulfitobacterium	Solibacillus
D006262	genus	37914	501783	0.000165462	0.453851583	5.01E-10	-0.683104523	3	26	35	12421	40.84960106	9.00E-05	7.568005232	143.3604257	Dietzia	Cloacibacterium
D006262	genus	37914	886360	0.020713719	-0.333060459	1.21E-05	-0.585968509	8	21	19	12437	248.2848922	6.34E-16	84.00024325	680.5747949	Dietzia	Rudaea
D006262	genus	39948	41273	0.041106014	-0.028528675	3.89E-21	-0.131248165	85	5005	36	7359	3.471269009	7.16E-11	2.320618341	5.287316474	Dialister	Tissierella
D006262	genus	39948	52784	4.37E-08	-0.075320098	1.33E-80	-0.257490231	196	4894	182	7213	1.587113822	1.21E-05	1.286148289	1.959409931	Dialister	Anaerofilum
D006262	genus	39948	61170	0.001646165	-0.042666023	1.68E-60	-0.219783784	296	4794	350	7045	1.242782177	0.007538093	1.056253149	1.461571055	Dialister	Holdemania
D006262	genus	39948	84108	0.006509969	-0.037451862	3.06E-63	-0.22808496	208	4882	187	7208	1.642133175	1.53E-06	1.33669033	2.018642074	Dialister	Slackia
D006262	genus	39948	84111	3.95E-14	-0.098174203	8.66E-246	-0.415818986	878	4212	818	6577	1.675893357	9.51E-23	1.51021299	1.860114283	Dialister	Eggerthella
D006262	genus	39948	86331	2.64E-06	-0.065049493	1.02E-55	-0.215445442	116	4974	115	7280	1.476256595	0.003607729	1.127760602	1.932684636	Dialister	Mogibacterium
D006262	genus	39948	102106	8.92E-22	-0.108692114	1.00E-306	-0.40691029	2243	2847	2649	4746	1.411445943	2.08E-20	1.311333469	1.519315737	Dialister	Collinsella
D006262	genus	39948	133925	0.040958324	-0.028427757	2.32E-14	-0.105861354	184	4906	80	7315	3.429034737	1.00E-21	2.616606343	4.527674128	Dialister	Olsenella
D006262	genus	39948	158846	1.02E-10	-0.087251127	2.87E-205	-0.396368843	318	4772	381	7014	1.226752039	0.009988422	1.048849816	1.43407091	Dialister	Megamonas
D006262	genus	39948	162289	0.000378691	-0.04851998	6.96E-143	-0.337370702	232	4858	273	7122	1.245827923	0.016251463	1.037233651	1.495467377	Dialister	Peptoniphilus
D006262	genus	39948	165779	0.01850881	-0.032749265	2.97E-46	-0.19665181	113	4977	82	7313	2.024763274	1.44E-06	1.506555674	2.731045416	Dialister	Anaerococcus
D006262	genus	39948	166484	0.039285202	-0.028801395	1.14E-23	-0.139481368	50	5040	32	7363	2.282541955	0.000262903	1.433604436	3.681934005	Dialister	Caminicella
D006262	genus	39948	172900	0.002102507	-0.04273708	3.75E-30	-0.157634311	99	4991	86	7309	1.685684167	0.000495546	1.246992273	2.282657325	Dialister	Victivallis
D006262	genus	39948	239759	4.88E-06	-0.045812871	9.50E-45	-0.140083032	4318	772	4852	2543	2.931266854	2.43E-132	2.676073285	3.212930737	Dialister	Alistipes
D006262	genus	39948	239934	1.73E-13	-0.086147628	2.00E-306	-0.417951981	2106	2984	2201	5194	1.665462317	1.07E-40	1.544291282	1.796085709	Dialister	Akkermansia
D006262	genus	39948	283168	3.72E-24	-0.113121589	4.16E-289	-0.390478056	2532	2558	2894	4501	1.539377791	8.64E-32	1.431387417	1.655731943	Dialister	Odoribacter
D006262	genus	39948	375288	1.96E-11	-0.066044436	6.37E-73	-0.176598222	4288	802	5209	2186	2.243629106	3.53E-73	2.048050727	2.459199062	Dialister	Parabacteroides
D006262	genus	39948	416916	0.00085601	-0.046557691	8.05E-22	-0.133520712	42	5048	35	7360	1.749474875	0.014651013	1.088807906	2.826909859	Dialister	Aggregatibacter
D006262	genus	39948	572511	1.74E-13	-0.070824457	4.51E-43	-0.131849059	4682	408	5707	1688	3.393886574	2.92E-113	3.022998527	3.816369386	Dialister	Blautia
D006262	genus	39948	577310	5.68E-11	-0.080721313	1.91E-220	-0.376622314	1876	3214	1479	5916	2.334624447	1.51E-95	2.152308554	2.532772409	Dialister	Parasutterella
D006262	genus	39948	644652	0.00080721	-0.046406425	9.70E-46	-0.194851967	121	4969	119	7276	1.488804384	0.002765059	1.143264378	1.939144065	Dialister	Gordonibacter
D006262	genus	39948	990721	5.59E-19	-0.116817862	4.39E-240	-0.415908112	695	4395	677	6718	1.569087602	5.03E-15	1.399985956	1.758849431	Dialister	Christensenella
D006262	genus	39948	1279388	0.009934355	-0.035531114	8.80E-42	-0.185082137	325	4765	174	7221	2.830299901	7.15E-29	2.338376537	3.435252042	Dialister	Kandleria
D006262	genus	39948	1505657	4.62E-14	-0.096142307	1.25E-223	-0.391496928	1252	3838	1038	6357	1.997726282	6.05E-50	1.821165212	2.191630481	Dialister	Intestinibacter
D006262	genus	39948	1506577	3.86E-06	-0.062589925	1.14E-132	-0.323505525	446	4644	347	7048	1.950578996	1.26E-19	1.683008201	2.262064999	Dialister	Tyzzerella
D006262	genus	39948	1508657	2.12E-28	-0.126275198	2.07E-242	-0.367928511	3150	1940	2513	4882	3.154047963	1.59E-209	2.926590782	3.4000637	Dialister	Ruminiclostridium
D006262	genus	39948	1573534	0.031396129	-0.029956165	1.77E-26	-0.147449767	78	5012	71	7324	1.605258377	0.004284331	1.146467975	2.250893398	Dialister	Faecalitalea
D006262	genus	39948	1573535	9.02E-13	-0.094717251	1.47E-187	-0.373934944	913	4177	577	6818	2.582583082	9.22E-65	2.30792928	2.891543697	Dialister	Holdemanella
D006262	genus	40323	44748	0.040785741	-0.041148479	1.95E-16	-0.16438805	19	43	2410	10013	1.835705965	0.03504502	1.008384264	3.224953997	Stenotrophomonas	Sporobacter
D006262	genus	40323	172900	0.039648756	-0.132908091	1.60E-32	-0.669114996	7	55	178	12245	8.749185308	3.46E-05	3.315416986	19.62999351	Stenotrophomonas	Victivallis
D006262	genus	40323	1508657	0.019259064	-0.031048801	3.28E-12	-0.092222777	43	19	5620	6803	2.739341116	0.000166284	1.560540772	4.98333307	Stenotrophomonas	Ruminiclostridium
D006262	genus	40544	41273	0.00230795	-0.059286742	2.92E-54	-0.295268239	38	2519	83	9845	1.78924175	0.004400859	1.182462946	2.664317166	Sutterella	Tissierella
D006262	genus	40544	83770	0.021252164	-0.045286865	4.22E-18	-0.16935925	19	2538	30	9898	2.469727806	0.003694668	1.311307834	4.542325346	Sutterella	Succinivibrio
D006262	genus	40544	102106	3.37E-25	-0.129944806	0	-0.528720676	1131	1426	3761	6167	1.300458563	5.91E-09	1.189722222	1.421364779	Sutterella	Collinsella
D006262	genus	40544	117563	1.06E-09	-0.115758572	1.94E-109	-0.404917225	83	2474	204	9724	1.599094937	0.000626451	1.218895533	2.082229484	Sutterella	Granulicatella
D006262	genus	40544	150022	0.000518945	-0.067263622	6.95E-55	-0.295921439	42	2515	102	9826	1.608676113	0.012378537	1.092292083	2.332478861	Sutterella	Finegoldia
D006262	genus	40544	158846	3.47E-05	-0.075104996	5.40E-163	-0.465520819	223	2334	476	9452	1.897224978	2.94E-13	1.600479042	2.243761665	Sutterella	Megamonas
D006262	genus	40544	172900	7.92E-07	-0.095253278	9.28E-66	-0.322306447	65	2492	120	9808	2.131768895	3.30E-06	1.546276162	2.916689989	Sutterella	Victivallis
D006262	genus	40544	239759	4.29E-25	0.106314649	5.12E-25	0.106141974	2305	252	6865	3063	4.080660504	2.55E-118	3.555791036	4.698167185	Sutterella	Alistipes
D006262	genus	40544	244127	4.58E-22	-0.132724408	0	-0.615179551	816	1741	2693	7235	1.259129262	2.15E-06	1.144374326	1.384858843	Sutterella	Anaerotruncus
D006262	genus	40544	253238	5.98E-05	-0.077610614	2.85E-53	-0.291067183	45	2512	112	9816	1.569969492	0.012790196	1.082153812	2.244507609	Sutterella	Ethanoligenens
D006262	genus	40544	292632	5.29E-12	-0.092566639	6.61E-176	-0.36695862	1198	1359	2974	6954	2.06114705	1.36E-56	1.884129215	2.254692576	Sutterella	Subdoligranulum
D006262	genus	40544	447020	0.000148492	-0.070110906	4.07E-106	-0.388826355	156	2401	366	9562	1.697377638	2.19E-07	1.39065562	2.064300497	Sutterella	Adlercreutzia
D006262	genus	40544	459786	7.82E-05	-0.044419514	6.59E-48	-0.162523566	1966	591	5345	4583	2.852098117	3.13E-104	2.57851915	3.157819097	Sutterella	Oscillibacter
D006262	genus	40544	572511	1.30E-17	-0.082672804	9.95E-70	-0.169856983	2301	256	8088	1840	2.044710058	4.68E-27	1.778064751	2.358286754	Sutterella	Blautia
D006262	genus	40544	574697	3.10E-26	-0.184125886	0	-0.59801741	256	2301	701	9227	1.464370751	1.25E-06	1.254998278	1.704871234	Sutterella	Butyricimonas
D006262	genus	40544	674963	0.030534002	-0.042628506	5.50E-07	-0.09850148	14	2543	18	9910	3.030583848	0.003086128	1.393031759	6.458840725	Sutterella	Succinatimonas
D006262	genus	40544	990721	2.96E-23	-0.164404488	0	-0.664435185	325	2232	1047	8881	1.235090146	0.002035901	1.077987617	1.41245325	Sutterella	Christensenella
D006262	genus	40544	1348911	0.008612147	0.049488721	7.92E-21	-0.1750802	260	2297	260	9668	4.208318881	5.17E-53	3.508316883	5.047999003	Sutterella	Coprobacter
D006262	genus	41273	52784	0.025313686	-0.102298203	9.67E-45	-0.582338519	21	100	357	12007	7.059231411	7.76E-11	4.138170438	11.54557333	Tissierella	Anaerofilum
D006262	genus	41273	117563	0.006737891	-0.136645753	2.75E-52	-0.669418767	16	105	271	12093	6.796800579	1.64E-08	3.69642049	11.75757235	Tissierella	Granulicatella
D006262	genus	41273	150022	0.001135666	0.220002151	0.009339495	-0.176498208	49	72	95	12269	87.61065134	1.41E-65	56.51972783	134.951908	Tissierella	Finegoldia
D006262	genus	41273	172900	0.011729195	-0.146312937	1.47E-58	-0.766827914	10	111	175	12189	6.272482845	1.22E-05	2.877306822	12.24481104	Tissierella	Victivallis
D006262	genus	41273	239759	0.009809704	-0.026943353	4.51E-06	-0.047830919	105	16	9065	3299	2.388003536	0.000571344	1.401423003	4.337723043	Tissierella	Alistipes
D006262	genus	41273	283168	0.002520399	-0.040796418	1.34E-29	-0.151754497	66	55	5360	7004	1.567975232	0.016265979	1.07761346	2.289265306	Tissierella	Odoribacter
D006262	genus	41273	990721	0.017661112	-0.062045813	8.68E-42	-0.343651768	31	90	1341	11023	2.830991816	5.35E-06	1.81127231	4.319854481	Tissierella	Christensenella
D006262	genus	41273	1279388	0.013351519	-0.100879317	1.30E-56	-0.585619852	19	102	480	11884	4.610311835	3.02E-07	2.643994166	7.650982484	Tissierella	Kandleria
D006262	genus	41273	1573535	0.01663681	-0.060198526	4.47E-46	-0.347338251	29	92	1461	10903	2.352245425	0.000190636	1.487931053	3.619791898	Tissierella	Holdemanella
D006262	genus	41275	80865	0.001582625	0.299076735	2.95E-08	-0.500710929	19	57	33	12376	124.2024661	4.60E-30	62.94010348	239.5532261	Brevundimonas	Delftia
D006262	genus	44249	44748	0.000321374	-0.069130582	3.60E-88	-0.369362562	165	275	2264	9781	2.591869076	3.08E-19	2.112197481	3.173000581	Paenibacillus	Sporobacter
D006262	genus	44249	56112	0.03199753	-0.100006423	2.25E-06	-0.218430986	25	415	20	12025	36.17030797	4.01E-25	19.11816212	69.22949253	Paenibacillus	Dehalobacter
D006262	genus	44249	59735	0.003618843	-0.134532993	1.45E-16	-0.369980904	4	436	26	12019	4.240027638	0.020190535	1.070751022	12.29674665	Paenibacillus	Bergeyella
D006262	genus	44249	66831	0.005312374	-0.123869071	8.85E-39	-0.535268499	9	431	65	11980	3.848112159	0.001120188	1.673269617	7.83155656	Paenibacillus	Facklamia
D006262	genus	44249	83660	0.04767829	-0.086799906	7.92E-52	-0.597961039	9	431	81	11964	3.083796853	0.004370048	1.352170186	6.201925497	Paenibacillus	Desulfonispora
D006262	genus	44249	83770	0.025335036	-0.101752577	6.17E-28	-0.47018148	6	434	43	12002	3.85819907	0.007178722	1.334731316	9.171040638	Paenibacillus	Succinivibrio
D006262	genus	44249	84111	7.57E-08	-0.11849869	4.72E-169	-0.559619875	89	351	1607	10438	1.646881937	8.96E-05	1.282414278	2.097213321	Paenibacillus	Eggerthella
D006262	genus	44249	84567	0.022853788	-0.105872128	9.04E-14	-0.337492298	5	435	22	12023	6.279367652	0.002257538	1.848890138	17.09404672	Paenibacillus	Pedobacter
D006262	genus	44249	100175	1.20E-07	-0.227257251	6.27E-58	-0.620940503	13	427	91	11954	3.998567773	7.15E-05	2.034166199	7.257207828	Paenibacillus	Papillibacter
D006262	genus	44249	102106	0.004080683	-0.040074312	7.06E-54	-0.213251276	198	242	4694	7351	1.281262572	0.012841559	1.05261448	1.558236506	Paenibacillus	Collinsella
D006262	genus	44249	117563	1.13E-07	-0.197756985	5.27E-141	-0.771874127	19	421	268	11777	1.983076663	0.008425377	1.163541457	3.197409527	Paenibacillus	Granulicatella
D006262	genus	44249	118747	0.001170031	-0.141430307	6.28E-58	-0.624151502	8	432	84	11961	2.636578529	0.01573829	1.095284208	5.484780974	Paenibacillus	Bulleidia
D006262	genus	44249	133925	0.000229254	-0.14023064	3.85E-137	-0.772701707	18	422	246	11799	2.045691244	0.006557357	1.180757416	3.341337182	Paenibacillus	Olsenella
